Bill.Doc.,Item,Material,MPG,Billed qty,CnTy,    Amount,CondRecNo.,Agreement,  Cond.value,SOff.,Sold-to pt,Name 1,SOrg.,DChl,BillT,Bill. Date,SaTy,POtyp,Product hierarchy,MG3*,MG4*,Created,OrdRs,Sales Doc.,Doc. Date,Purchase order no.,Pricing dt
6876100493,50,DSCHX50B.CE3,,2,ZNET,60,,,120,PL00,280049034,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877290,17.12.2013,sell out support-MSH,05.06.2013
6876100494,210,DSCHX50B.CE3,,3,ZNET,60,,,180,PL00,280049034,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877291,17.12.2013,sell out support-MSH,19.06.2013
6876100495,40,DSCHX50B.CE3,,1,ZNET,60,,,60,PL00,280049034,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877292,17.12.2013,sell out support-MSH,02.08.2013
6876100496,50,DSCWX300B.CE3,,1,ZNET,60,,,60,PL00,280049034,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67878936,18.12.2013,sell out support-MSH,10.05.2013
6876100497,71,DSCHX300B.CE3,,1,ZNET,70,,,70,PL00,280049034,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67882364,18.12.2013,sell out support-MSH,14.03.2013
6876100498,41,DSCHX300B.CE3,,1,ZNET,70,,,70,PL00,280049034,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67882371,18.12.2013,sell out support-MSH,08.05.2013
6876100500,150,DSCWX200S.CE3,,1,ZNET,50,,,50,PL00,280049035,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876439,17.12.2013,sell out support-MSH,11.02.2013
6876100501,10,DSCHX50B.CE3,,3,ZNET,60,,,180,PL00,280049035,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876986,17.12.2013,sell out support-MSH,15.05.2013
6876100502,50,DSCWX300W.CE3,,1,ZNET,60,,,60,PL00,280049035,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877345,17.12.2013,sell out support-MSH,30.04.2013
6876100503,250,SLTA58K.CEC,,2,ZNET,130,,,260,PL00,280049036,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMAMCDSLRDSLR,100,,HUHATALA,C03,67873673,17.12.2013,sell out support-MSH,10.04.2013
6876100504,50,DSCRX100.CEE8,,1,ZNET,163,,,163,PL00,280049036,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876320,17.12.2013,sell out support-MSH,16.11.2012
6876100505,10,DSCRX100.CEE8,,1,ZNET,163,,,163,PL00,280049036,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876321,17.12.2013,sell out support-MSH,31.01.2013
6876100506,20,DSCRX100.CEE8,,1,ZNET,163,,,163,PL00,280049036,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876322,17.12.2013,sell out support-MSH,12.03.2013
6876100507,50,DSCRX100.CEE8,,1,ZNET,163,,,163,PL00,280049036,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876324,17.12.2013,sell out support-MSH,12.04.2013
6876100508,100,DSCWX200B.CE3,,1,ZNET,50,,,50,PL00,280049036,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876441,17.12.2013,sell out support-MSH,30.01.2013
6876100508,110,DSCWX200S.CE3,,1,ZNET,50,,,50,PL00,280049036,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876441,17.12.2013,sell out support-MSH,30.01.2013
6876100509,20,DSCHX50B.CE3,,2,ZNET,60,,,120,PL00,280049036,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876987,17.12.2013,sell out support-MSH,15.05.2013
6876100510,40,DSCHX50B.CE3,,1,ZNET,60,,,60,PL00,280049036,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876988,17.12.2013,sell out support-MSH,15.05.2013
6876100511,150,DSCHX300B.CE3,,3,ZNET,70,,,210,PL00,280049036,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67881762,18.12.2013,sell out support-MSH,10.04.2013
6876100513,250,SLTA58K.CEC,,3,ZNET,130,,,390,PL00,280049037,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMAMCDSLRDSLR,100,,HUHATALA,C03,67873676,17.12.2013,sell out support-MSH,10.04.2013
6876100514,30,SLTA58K.CEC,,1,ZNET,130,,,130,PL00,280049037,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMAMCDSLRDSLR,100,,HUHATALA,C03,67873677,17.12.2013,sell out support-MSH,10.04.2013
6876100515,20,DSCWX200S.CE3,,1,ZNET,50,,,50,PL00,280049037,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876594,17.12.2013,sell out support-MSH,12.02.2013
6876100516,30,DSCHX50B.CE3,,1,ZNET,60,,,60,PL00,280049037,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876989,17.12.2013,sell out support-MSH,15.05.2013
6876100517,40,DSCWX300B.CE3,,1,ZNET,60,,,60,PL00,280049037,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877346,17.12.2013,sell out support-MSH,13.05.2013
6876100518,230,DSCHX300B.CE3,,3,ZNET,70,,,210,PL00,280049037,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67881776,18.12.2013,sell out support-MSH,10.04.2013
6876100519,10,SLTA58K.CEC,,1,ZNET,130,,,130,PL00,280049038,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMAMCDSLRDSLR,100,,HUHATALA,C03,67873679,17.12.2013,sell out support-MSH,10.04.2013
6876100520,30,SLTA58K.CEC,,1,ZNET,130,,,130,PL00,280049038,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMAMCDSLRDSLR,100,,HUHATALA,C03,67873680,17.12.2013,sell out support-MSH,10.04.2013
6876100521,90,DSCWX200B.CE3,,1,ZNET,50,,,50,PL00,280049038,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876443,17.12.2013,sell out support-MSH,31.01.2013
6876100522,100,DSCWX200S.CE3,,1,ZNET,50,,,50,PL00,280049038,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876444,17.12.2013,sell out support-MSH,07.02.2013
6876100523,10,DSCHX50B.CE3,,1,ZNET,60,,,60,PL00,280049038,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876990,17.12.2013,sell out support-MSH,16.05.2013
6876100524,110,DSCWX300B.CE3,,2,ZNET,60,,,120,PL00,280049038,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877347,17.12.2013,sell out support-MSH,13.05.2013
6876100525,150,DSCWX300L.CE3,,1,ZNET,60,,,60,PL00,280049038,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877348,17.12.2013,sell out support-MSH,26.06.2013
6876100526,140,DSCWX300W.CE3,,2,ZNET,60,,,120,PL00,280049038,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877349,17.12.2013,sell out support-MSH,27.05.2013
6876100527,20,SLTA58K.CEC,,1,ZNET,130,,,130,PL00,280049039,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMAMCDSLRDSLR,100,,HUHATALA,C03,67873681,17.12.2013,sell out support-MSH,10.04.2013
6876100528,101,DSCWX200S.CE3,,1,ZNET,50,,,50,PL00,280049039,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876596,17.12.2013,sell out support-MSH,11.03.2013
6876100529,195,DSCHX50B.CE3,,2,ZNET,60,,,120,PL00,280049039,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876991,17.12.2013,sell out support-MSH,15.05.2013
6876100530,20,DSCHX50B.CE3,,1,ZNET,60,,,60,PL00,280049039,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876992,17.12.2013,sell out support-MSH,14.08.2013
6876100531,110,DSCWX300B.CE3,,1,ZNET,60,,,60,PL00,280049039,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877350,17.12.2013,sell out support-MSH,13.05.2013
6876100532,41,DSCHX300B.CE3,,1,ZNET,70,,,70,PL00,280049039,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67881769,18.12.2013,sell out support-MSH,13.03.2013
6876100533,70,DSCHX300B.CE3,,2,ZNET,70,,,140,PL00,280049039,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67881770,18.12.2013,sell out support-MSH,13.05.2013
6876100534,191,DSCHX300B.CE3,,2,ZNET,70,,,140,PL00,280049039,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67881771,18.12.2013,sell out support-MSH,15.05.2013
6876100535,80,DSCWX200S.CE3,,1,ZNET,50,,,50,PL00,280049040,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876762,17.12.2013,sell out support-MSH,17.09.2013
6876100536,156,DSCHX50B.CE3,,1,ZNET,60,,,60,PL00,280049040,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877293,17.12.2013,sell out support-MSH,15.05.2013
6876100537,155,DSCHX300B.CE3,,2,ZNET,70,,,140,PL00,280049040,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67882047,18.12.2013,sell out support-MSH,15.05.2013
6876100538,30,DSCHX50B.CE3,,1,ZNET,60,,,60,PL00,280049041,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877245,17.12.2013,sell out support-MSH,26.09.2013
6876100539,10,DSCHX300B.CE3,,1,ZNET,70,,,70,PL00,280049041,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67882027,18.12.2013,sell out support-MSH,17.04.2013
6876100540,20,DSCHX300B.CE3,,1,ZNET,70,,,70,PL00,280049041,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67882029,18.12.2013,sell out support-MSH,26.09.2013
6876100541,30,DSCHX50B.CE3,,1,ZNET,60,,,60,PL00,280049042,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877246,17.12.2013,sell out support-MSH,15.05.2013
6876100542,30,DSCWX300R.CE3,,1,ZNET,60,,,60,PL00,280049042,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877366,17.12.2013,sell out support-MSH,12.06.2013
6876100543,10,DSCWX300W.CE3,,1,ZNET,60,,,60,PL00,280049042,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877367,17.12.2013,sell out support-MSH,28.05.2013
6876100544,42,DSCHX300B.CE3,,1,ZNET,70,,,70,PL00,280049042,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67881808,18.12.2013,sell out support-MSH,13.03.2013
6876100545,10,DSCHX300B.CE3,,2,ZNET,70,,,140,PL00,280049042,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67881809,18.12.2013,sell out support-MSH,26.06.2013
6876100546,10,SLTA58K.CEC,,2,ZNET,130,,,260,PL00,280049043,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMAMCDSLRDSLR,100,,HUHATALA,C03,67875347,17.12.2013,sell out support-MSH,10.04.2013
6876100547,190,SLTA58K.CEC,,2,ZNET,130,,,260,PL00,280049043,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMAMCDSLRDSLR,100,,HUHATALA,C03,67875348,17.12.2013,sell out support-MSH,10.04.2013
6876100548,50,DSCWX200B.CE3,,1,ZNET,50,,,50,PL00,280049043,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876597,17.12.2013,sell out support-MSH,30.01.2013
6876100549,50,DSCWX200S.CE3,,2,ZNET,50,,,100,PL00,280049043,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876599,17.12.2013,sell out support-MSH,06.03.2013
6876100550,40,DSCHX50B.CE3,,2,ZNET,60,,,120,PL00,280049043,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877247,17.12.2013,sell out support-MSH,15.05.2013
6876100551,30,DSCHX50B.CE3,,1,ZNET,60,,,60,PL00,280049043,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877248,17.12.2013,sell out support-MSH,02.07.2013
6876100552,20,DSCHX300B.CE3,,2,ZNET,70,,,140,PL00,280049043,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67881812,18.12.2013,sell out support-MSH,13.03.2013
6876100553,10,SLTA58K.CEC,,2,ZNET,130,,,260,PL00,280049044,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMAMCDSLRDSLR,100,,HUHATALA,C03,67875349,17.12.2013,sell out support-MSH,10.04.2013
6876100554,30,SLTA58K.CEC,,2,ZNET,130,,,260,PL00,280049044,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMAMCDSLRDSLR,100,,HUHATALA,C03,67875351,17.12.2013,sell out support-MSH,10.04.2013
6876100555,100,DSCWX200S.CE3,,1,ZNET,50,,,50,PL00,280049044,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876765,17.12.2013,sell out support-MSH,12.02.2013
6876100556,223,DSCHX50S.CE3,,1,ZNET,60,,,60,PL00,280049044,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877294,17.12.2013,sell out support-MSH,12.06.2013
6876100557,40,DSCWX300B.CE3,,1,ZNET,60,,,60,PL00,280049044,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67878937,18.12.2013,sell out support-MSH,13.05.2013
6876100558,20,DSCHX300B.CE3,,2,ZNET,70,,,140,PL00,280049044,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67882044,18.12.2013,sell out support-MSH,31.07.2013
6876100559,30,DSCHX300B.CE3,,1,ZNET,70,,,70,PL00,280049045,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876957,17.12.2013,sell out support-MSH,18.06.2013
6876100560,140,DSCHX50S.CE3,,1,ZNET,60,,,60,PL00,280049045,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876994,17.12.2013,sell out support-MSH,26.06.2013
6876100562,10,SLTA58K.CEC,,2,ZNET,130,,,260,PL00,280049046,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMAMCDSLRDSLR,100,,HUHATALA,C03,67875354,17.12.2013,sell out support-MSH,10.04.2013
6876100563,100,DSCRX100.CEE8,,1,ZNET,163,,,163,PL00,280049046,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876447,17.12.2013,sell out support-MSH,28.11.2012
6876100564,90,DSCWX200B.CE3,,1,ZNET,50,,,50,PL00,280049046,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876939,17.12.2013,sell out support-MSH,30.01.2013
6876100565,10,DSCHX50B.CE3,,2,ZNET,60,,,120,PL00,280049046,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877308,17.12.2013,sell out support-MSH,15.05.2013
6876100566,80,DSCHX300B.CE3,,1,ZNET,70,,,70,PL00,280049046,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67882843,18.12.2013,sell out support-MSH,15.05.2013
6876100567,10,SLTA58K.CEC,,1,ZNET,130,,,130,PL00,280049047,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMAMCDSLRDSLR,100,,HUHATALA,C03,67873682,17.12.2013,sell out support-MSH,16.05.2013
6876100568,50,DSCRX100.CEE8,,2,ZNET,163,,,326,PL00,280049047,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876327,17.12.2013,sell out support-MSH,21.02.2013
6876100569,310,DSCWX200B.CE3,,1,ZNET,50,,,50,PL00,280049047,Media Markt Polska Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876449,17.12.2013,sell out support-MSH,26.02.2013
6876100570,20,SLTA58K.CEC,,3,ZNET,130,,,390,PL00,280049101,Saturn Planet Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMAMCDSLRDSLR,100,,HUHATALA,C03,67875356,17.12.2013,sell out support-MSH,10.04.2013
6876100571,100,DSCWX200S.CE3,,1,ZNET,50,,,50,PL00,280049101,Saturn Planet Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876768,17.12.2013,sell out support-MSH,15.01.2013
6876100572,10,DSCHX50B.CE3,,1,ZNET,60,,,60,PL00,280049101,Saturn Planet Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877295,17.12.2013,sell out support-MSH,30.04.2013
6876100573,882,DSCHX50S.CE3,,1,ZNET,60,,,60,PL00,280049101,Saturn Planet Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877310,17.12.2013,sell out support-MSH,01.10.2013
6876100574,90,DSCWX300B.CE3,,3,ZNET,60,,,180,PL00,280049101,Saturn Planet Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67878940,18.12.2013,sell out support-MSH,10.05.2013
6876100575,20,DSCWX300L.CE3,,1,ZNET,60,,,60,PL00,280049101,Saturn Planet Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67878941,18.12.2013,sell out support-MSH,27.06.2013
6876100575,30,DSCWX300R.CE3,,1,ZNET,60,,,60,PL00,280049101,Saturn Planet Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67878941,18.12.2013,sell out support-MSH,27.06.2013
6876100576,30,DSCHX300B.CE3,,2,ZNET,70,,,140,PL00,280049101,Saturn Planet Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67882675,18.12.2013,sell out support-MSH,14.03.2013
6876100577,20,DSCHX300B.CE3,,1,ZNET,70,,,70,PL00,280049101,Saturn Planet Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67882677,18.12.2013,sell out support-MSH,09.04.2013
6876100578,80,DSCWX200S.CE3,,1,ZNET,50,,,50,PL00,280049102,Saturn Planet Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876771,17.12.2013,sell out support-MSH,15.01.2013
6876100578,90,DSCWX200B.CE3,,1,ZNET,50,,,50,PL00,280049102,Saturn Planet Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876771,17.12.2013,sell out support-MSH,15.01.2013
6876100579,160,DSCHX50S.CE3,,2,ZNET,60,,,120,PL00,280049102,Saturn Planet Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67877311,17.12.2013,sell out support-MSH,03.09.2013
6876100580,190,DSCWX300W.CE3,,1,ZNET,60,,,60,PL00,280049102,Saturn Planet Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67878942,18.12.2013,sell out support-MSH,26.06.2013
6876100581,10,DSCHX300B.CE3,,1,ZNET,70,,,70,PL00,280049102,Saturn Planet Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67882694,18.12.2013,sell out support-MSH,09.04.2013
6876100582,191,DSCHX300B.CE3,,2,ZNET,70,,,140,PL00,280049102,Saturn Planet Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,67882696,18.12.2013,sell out support-MSH,30.04.2013
6876100583,50,SLTA58K.CEC,,1,ZNET,130,,,130,PL00,280049103,Saturn Planet Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMAMCDSLRDSLR,100,,HUHATALA,C03,67875357,17.12.2013,sell out support-MSH,10.04.2013
6876100584,20,SLTA58K.CEC,,1,ZNET,130,,,130,PL00,280049103,Saturn Planet Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMAMCDSLRDSLR,100,,HUHATALA,C03,67875358,17.12.2013,sell out support-MSH,10.04.2013
6876100585,110,DSCRX100.CEE8,,1,ZNET,163,,,163,PL00,280049103,Saturn Planet Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67876451,17.12.2013,sell out support-MSH,29.11.2012
6876100586,40,DSCWX300B.CE3,,1,ZNET,60,,,60,PL00,280049103,Saturn Planet Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67878943,18.12.2013,sell out support-MSH,13.05.2013
6876100587,210,DSCWX300R.CE3,,1,ZNET,60,,,60,PL00,280049103,Saturn Planet Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67878944,18.12.2013,sell out support-MSH,12.06.2013
6876100588,220,DSCWX300W.CE3,,1,ZNET,60,,,60,PL00,280049103,Saturn Planet Sp. z o.o.,PL10,2,G2,20.12.2013,CR,ZZ01,SCPCDIMDSCCYBRCYBS,100,,HUHATALA,C03,67878945,18.12.2013,sell out support-MSH,03.06.2013
